,age,fnlwgt,education.num,marital.status,occupation,relationship,hours.per.week
442,55,248841,14,Married-civ-spouse,Prof-specialty,Husband,40
443,62,71751,10,Married-civ-spouse,Exec-managerial,Husband,98
444,49,137192,13,Married-civ-spouse,Sales,Husband,50
445,53,100109,14,Married-civ-spouse,Exec-managerial,Husband,40
446,31,183043,14,Married-civ-spouse,Exec-managerial,Husband,48
447,42,188738,9,Married-civ-spouse,Exec-managerial,Husband,60
448,39,201410,13,Married-civ-spouse,Transport-moving,Husband,45
449,60,282066,13,Married-civ-spouse,Exec-managerial,Husband,45
450,26,291968,15,Married-civ-spouse,Prof-specialty,Husband,40
451,37,126569,14,Married-civ-spouse,Exec-managerial,Husband,40
452,45,103406,13,Married-civ-spouse,Exec-managerial,Husband,60
453,37,109133,12,Married-civ-spouse,Sales,Husband,45
454,32,195602,13,Married-civ-spouse,Sales,Husband,45
455,39,135500,9,Married-civ-spouse,Exec-managerial,Husband,40
456,58,147653,6,Married-civ-spouse,Craft-repair,Wife,35
457,45,145636,14,Married-civ-spouse,Exec-managerial,Husband,43
458,41,137126,13,Married-civ-spouse,Prof-specialty,Husband,45
459,36,36270,9,Married-civ-spouse,Farming-fishing,Husband,65
460,51,285747,14,Married-civ-spouse,Prof-specialty,Husband,60
461,39,80324,10,Married-civ-spouse,Exec-managerial,Husband,62
462,56,94156,15,Married-civ-spouse,Prof-specialty,Husband,50
463,53,271544,9,Married-civ-spouse,Adm-clerical,Husband,40
464,40,175943,11,Married-civ-spouse,Prof-specialty,Wife,15
465,57,141570,14,Married-civ-spouse,Exec-managerial,Husband,40
466,50,124963,9,Married-civ-spouse,Craft-repair,Husband,35
467,34,112115,15,Married-civ-spouse,Prof-specialty,Husband,55
468,35,99357,13,Married-civ-spouse,Exec-managerial,Wife,30
469,30,404062,9,Married-civ-spouse,Prof-specialty,Husband,15
470,53,200190,14,Married-civ-spouse,Prof-specialty,Husband,55
471,31,207505,16,Married-civ-spouse,Prof-specialty,Husband,70
472,37,135436,13,Married-civ-spouse,Exec-managerial,Husband,60
473,34,345705,13,Married-civ-spouse,Sales,Husband,50
474,36,126675,14,Married-civ-spouse,Prof-specialty,Husband,50
475,40,107433,13,Married-civ-spouse,Exec-managerial,Husband,50
476,51,230858,10,Married-civ-spouse,Craft-repair,Husband,60
477,33,133503,9,Married-civ-spouse,Sales,Husband,45
478,40,46990,16,Married-civ-spouse,Prof-specialty,Wife,20
479,50,201689,4,Married-civ-spouse,Craft-repair,Husband,63
480,46,216414,14,Married-civ-spouse,Sales,Husband,60
481,54,182314,16,Married-civ-spouse,Exec-managerial,Husband,50
482,39,134367,14,Married-civ-spouse,Prof-specialty,Wife,24
483,54,206964,10,Married-civ-spouse,Sales,Husband,40
484,31,147284,16,Married-civ-spouse,Prof-specialty,Husband,99
485,51,172046,14,Married-civ-spouse,Exec-managerial,Husband,50
486,55,175942,16,Married-civ-spouse,Prof-specialty,Husband,55
487,36,145576,14,Married-civ-spouse,Adm-clerical,Husband,40
488,41,93227,13,Married-civ-spouse,Exec-managerial,Husband,60
489,56,48102,10,Married-civ-spouse,Exec-managerial,Wife,50
490,38,172538,13,Married-civ-spouse,Tech-support,Husband,40
491,47,239865,9,Married-civ-spouse,Craft-repair,Husband,45
492,39,180686,14,Married-civ-spouse,Prof-specialty,Husband,45
493,59,170104,13,Married-civ-spouse,Exec-managerial,Husband,50
494,54,511668,16,Married-civ-spouse,Exec-managerial,Husband,43
495,54,109418,13,Married-civ-spouse,Exec-managerial,Wife,35
496,31,110643,13,Married-civ-spouse,Exec-managerial,Husband,55
497,59,122390,10,Married-civ-spouse,Exec-managerial,Husband,48
498,46,261059,14,Married-civ-spouse,Prof-specialty,Husband,50
499,57,140426,16,Married-civ-spouse,Tech-support,Husband,40
500,36,386726,14,Married-civ-spouse,Prof-specialty,Wife,44
501,44,340885,13,Married-civ-spouse,Machine-op-inspct,Husband,40
502,33,149184,15,Married-civ-spouse,Prof-specialty,Husband,50
503,54,308087,10,Married-civ-spouse,Tech-support,Husband,18
504,55,368797,14,Married-civ-spouse,Exec-managerial,Husband,60
505,36,218689,14,Married-civ-spouse,Sales,Husband,50
506,49,298445,15,Married-civ-spouse,Prof-specialty,Wife,60
507,41,347653,15,Married-civ-spouse,Prof-specialty,Husband,50
508,40,320451,16,Married-civ-spouse,Prof-specialty,Husband,45
509,43,170730,13,Married-civ-spouse,Exec-managerial,Husband,50
510,39,344855,14,Married-civ-spouse,Prof-specialty,Wife,20
511,26,370727,13,Married-civ-spouse,Prof-specialty,Wife,40
512,48,109814,15,Married-civ-spouse,Prof-specialty,Husband,45
513,43,409922,13,Married-civ-spouse,Exec-managerial,Husband,50
514,42,191196,13,Married-civ-spouse,Exec-managerial,Husband,60
515,36,237943,13,Married-civ-spouse,Prof-specialty,Husband,45
516,39,49020,14,Never-married,Exec-managerial,Not-in-family,40
517,21,109414,10,Never-married,Prof-specialty,Own-child,40
518,23,275818,10,Never-married,Sales,Not-in-family,40
519,47,133758,9,Divorced,Exec-managerial,Not-in-family,40
520,30,43953,9,Never-married,Adm-clerical,Other-relative,40
521,35,147258,10,Never-married,Machine-op-inspct,Not-in-family,40
522,26,58098,10,Never-married,Adm-clerical,Not-in-family,40
523,26,215384,13,Never-married,Exec-managerial,Not-in-family,55
524,41,33068,14,Divorced,Prof-specialty,Not-in-family,40
525,30,145692,10,Never-married,Protective-serv,Not-in-family,40
526,28,111696,9,Separated,Craft-repair,Not-in-family,40
527,56,105281,9,Widowed,Sales,Not-in-family,40
528,35,200445,9,Never-married,Machine-op-inspct,Own-child,40
529,34,258666,11,Never-married,Tech-support,Not-in-family,40
530,29,214702,9,Never-married,Craft-repair,Not-in-family,35
531,23,188545,12,Never-married,Adm-clerical,Own-child,20
532,24,210736,9,Never-married,Adm-clerical,Not-in-family,40
533,62,81116,10,Divorced,Adm-clerical,Not-in-family,40
534,77,71676,10,Widowed,Adm-clerical,Not-in-family,1
535,47,51835,15,Married-civ-spouse,Prof-specialty,Wife,60
536,48,191277,16,Married-civ-spouse,Prof-specialty,Husband,60
537,42,214242,15,Married-civ-spouse,Prof-specialty,Husband,50
538,31,118710,14,Married-civ-spouse,Tech-support,Husband,40
539,43,274363,13,Married-civ-spouse,Exec-managerial,Husband,40
540,50,168212,16,Married-civ-spouse,Prof-specialty,Husband,65
541,36,156667,13,Married-civ-spouse,Prof-specialty,Husband,50
542,49,193960,14,Married-civ-spouse,Prof-specialty,Husband,40
543,38,132879,9,Married-civ-spouse,Craft-repair,Husband,40
544,48,55863,16,Married-civ-spouse,Prof-specialty,Wife,46
545,46,265266,13,Married-civ-spouse,Prof-specialty,Husband,40
546,56,145574,9,Married-civ-spouse,Other-service,Husband,60
547,37,188540,9,Married-civ-spouse,Exec-managerial,Husband,45
548,51,415287,9,Married-civ-spouse,Machine-op-inspct,Husband,40
549,43,201723,14,Married-civ-spouse,Exec-managerial,Husband,40
550,46,36228,9,Married-civ-spouse,Craft-repair,Husband,40
551,42,121718,14,Married-civ-spouse,Exec-managerial,Husband,60
552,45,26522,10,Married-civ-spouse,Adm-clerical,Wife,35
553,23,196827,10,Married-civ-spouse,Machine-op-inspct,Husband,40
554,45,246891,13,Married-civ-spouse,Sales,Husband,40
555,30,199539,9,Married-civ-spouse,Adm-clerical,Husband,40
556,49,133917,16,Married-civ-spouse,Prof-specialty,Husband,60
557,49,101320,12,Married-civ-spouse,Sales,Wife,40
558,57,98350,15,Married-civ-spouse,Craft-repair,Husband,40
559,42,157562,13,Married-civ-spouse,Farming-fishing,Husband,80
560,43,105862,10,Married-civ-spouse,Adm-clerical,Wife,40
561,43,336513,10,Married-civ-spouse,Exec-managerial,Husband,40
562,42,378384,15,Married-civ-spouse,Prof-specialty,Husband,60
563,53,104501,13,Married-civ-spouse,Exec-managerial,Husband,55
564,40,244522,14,Married-civ-spouse,Prof-specialty,Husband,48
565,46,324655,14,Married-civ-spouse,Tech-support,Husband,40
566,41,84610,13,Married-civ-spouse,Exec-managerial,Husband,60
567,49,329603,13,Married-civ-spouse,Craft-repair,Husband,40
568,31,348038,13,Married-civ-spouse,Prof-specialty,Husband,50
569,34,299635,14,Married-civ-spouse,Exec-managerial,Husband,50
570,40,298635,14,Married-civ-spouse,Tech-support,Husband,40
571,50,184424,10,Married-civ-spouse,Adm-clerical,Wife,38
572,54,86837,9,Married-civ-spouse,Craft-repair,Husband,40
573,49,142287,10,Married-civ-spouse,Adm-clerical,Husband,50
574,44,402397,14,Married-civ-spouse,Exec-managerial,Wife,60
575,57,118481,13,Married-civ-spouse,Prof-specialty,Husband,40
576,28,250135,14,Married-civ-spouse,Prof-specialty,Wife,55
577,57,20953,10,Married-civ-spouse,Sales,Husband,40
578,59,348430,13,Married-civ-spouse,Prof-specialty,Husband,43
579,38,169926,12,Married-civ-spouse,Exec-managerial,Wife,40
580,36,283122,9,Married-civ-spouse,Farming-fishing,Husband,60
581,55,323706,10,Married-civ-spouse,Exec-managerial,Husband,40
582,34,77209,9,Married-civ-spouse,Sales,Husband,60
583,51,337195,10,Married-civ-spouse,Sales,Husband,50
584,46,377401,9,Married-civ-spouse,Transport-moving,Husband,70
585,33,111567,14,Married-civ-spouse,Exec-managerial,Husband,45
586,31,181824,13,Married-civ-spouse,Prof-specialty,Wife,35
587,31,37546,13,Married-civ-spouse,Exec-managerial,Wife,35
588,59,325732,9,Married-civ-spouse,Exec-managerial,Husband,52
589,48,194772,12,Married-civ-spouse,Sales,Husband,40
590,33,112115,13,Married-civ-spouse,Exec-managerial,Husband,45
591,46,459189,10,Married-civ-spouse,Craft-repair,Husband,50
592,53,608184,13,Married-civ-spouse,Exec-managerial,Husband,40
593,39,165215,14,Married-civ-spouse,Prof-specialty,Wife,18
594,44,124692,9,Married-civ-spouse,Prof-specialty,Husband,40
595,45,360393,14,Married-civ-spouse,Exec-managerial,Husband,50
596,42,188291,13,Married-civ-spouse,Protective-serv,Husband,40
597,24,322931,4,Married-civ-spouse,Transport-moving,Husband,40
598,57,173832,13,Married-civ-spouse,Sales,Husband,40
599,51,176751,13,Married-civ-spouse,Prof-specialty,Husband,40
600,50,320510,13,Married-civ-spouse,Exec-managerial,Husband,40
601,50,162327,13,Married-civ-spouse,Adm-clerical,Husband,50
602,52,108435,14,Married-civ-spouse,Exec-managerial,Husband,50
603,46,328216,13,Married-civ-spouse,Sales,Husband,42
604,44,68729,10,Married-civ-spouse,Sales,Husband,40
605,47,192894,13,Married-civ-spouse,Exec-managerial,Husband,45
606,36,206951,13,Married-civ-spouse,Sales,Husband,45
607,34,164190,10,Married-civ-spouse,Prof-specialty,Husband,38
608,49,148549,13,Married-civ-spouse,Exec-managerial,Husband,50
609,45,198223,13,Married-civ-spouse,Sales,Husband,45
610,46,172581,13,Married-civ-spouse,Exec-managerial,Husband,50
611,53,96062,13,Married-civ-spouse,Exec-managerial,Husband,48
612,63,194682,16,Married-civ-spouse,Exec-managerial,Husband,50
613,52,143953,13,Married-civ-spouse,Prof-specialty,Husband,40
614,44,286750,13,Married-civ-spouse,Exec-managerial,Husband,40
615,37,200374,13,Married-civ-spouse,Sales,Husband,40
616,44,136546,16,Married-civ-spouse,Prof-specialty,Husband,40
617,53,139671,13,Married-civ-spouse,Prof-specialty,Husband,40
618,32,175856,13,Married-civ-spouse,Tech-support,Husband,40
619,50,289207,16,Married-civ-spouse,Prof-specialty,Husband,45
620,42,108183,14,Married-civ-spouse,Prof-specialty,Husband,40
621,50,138179,12,Married-civ-spouse,Craft-repair,Husband,40
622,33,236396,13,Married-civ-spouse,Sales,Husband,55
623,50,168672,14,Married-civ-spouse,Prof-specialty,Wife,40
624,32,127610,13,Married-civ-spouse,Prof-specialty,Wife,32
625,41,287306,9,Married-civ-spouse,Prof-specialty,Husband,40
626,54,167770,9,Married-civ-spouse,Exec-managerial,Husband,55
627,34,277314,12,Married-civ-spouse,Sales,Husband,50
628,41,140365,13,Married-civ-spouse,Exec-managerial,Husband,55
629,39,239755,15,Married-civ-spouse,Prof-specialty,Husband,50
630,42,52781,14,Married-civ-spouse,Prof-specialty,Husband,40
631,31,201122,13,Married-civ-spouse,Sales,Husband,45
632,45,341995,11,Married-civ-spouse,Prof-specialty,Husband,42
633,41,106900,13,Married-civ-spouse,Tech-support,Husband,42
634,48,140782,14,Married-civ-spouse,Exec-managerial,Wife,38
635,32,161153,9,Married-civ-spouse,Farming-fishing,Husband,55
636,41,267252,10,Married-civ-spouse,Machine-op-inspct,Husband,40
637,31,325355,13,Married-civ-spouse,Exec-managerial,Wife,40
638,30,173858,10,Married-civ-spouse,Exec-managerial,Husband,40
639,41,352812,10,Married-civ-spouse,Exec-managerial,Wife,40
640,48,109832,14,Married-civ-spouse,Prof-specialty,Husband,40
641,60,234854,16,Married-civ-spouse,Prof-specialty,Husband,40
642,38,93206,13,Married-civ-spouse,Exec-managerial,Husband,65
643,46,147640,3,Married-civ-spouse,Transport-moving,Husband,40
644,28,147560,10,Married-civ-spouse,Sales,Husband,55
645,64,59145,16,Married-civ-spouse,Exec-managerial,Husband,60
646,31,85077,13,Married-civ-spouse,Prof-specialty,Wife,20
647,42,145711,14,Married-civ-spouse,Prof-specialty,Husband,50
648,43,112181,11,Married-civ-spouse,Tech-support,Wife,32
649,61,139391,10,Married-civ-spouse,Sales,Husband,35
650,48,143098,16,Married-civ-spouse,Prof-specialty,Husband,40
651,46,114160,14,Married-civ-spouse,Exec-managerial,Husband,45
652,44,325461,13,Married-civ-spouse,Exec-managerial,Husband,50
653,39,30916,10,Married-civ-spouse,Exec-managerial,Husband,50
654,46,131091,13,Married-civ-spouse,Sales,Husband,40
655,48,276664,16,Married-civ-spouse,Prof-specialty,Husband,50
656,27,160786,7,Married-civ-spouse,Craft-repair,Husband,40
657,22,32950,10,Married-civ-spouse,Sales,Husband,37
658,51,163671,13,Married-civ-spouse,Exec-managerial,Husband,40
659,48,31141,10,Married-civ-spouse,Protective-serv,Husband,40
660,52,144361,11,Married-civ-spouse,Craft-repair,Husband,40
661,31,182177,9,Married-civ-spouse,Craft-repair,Husband,40
662,53,95469,13,Married-civ-spouse,Adm-clerical,Husband,40
663,51,22211,14,Married-civ-spouse,Prof-specialty,Husband,60
664,46,398986,16,Married-civ-spouse,Prof-specialty,Wife,52
665,25,253267,10,Married-civ-spouse,Adm-clerical,Husband,36
666,46,403911,9,Married-civ-spouse,Craft-repair,Husband,40
667,57,199768,9,Married-civ-spouse,Sales,Husband,30
668,44,151089,13,Married-civ-spouse,Prof-specialty,Husband,50
669,42,344624,9,Married-civ-spouse,Transport-moving,Husband,50
670,42,172297,14,Married-civ-spouse,Adm-clerical,Husband,40
671,30,159187,13,Married-civ-spouse,Prof-specialty,Husband,55
672,54,103179,16,Married-civ-spouse,Exec-managerial,Husband,50
673,46,168195,15,Married-civ-spouse,Prof-specialty,Husband,45
674,33,154981,13,Married-civ-spouse,Adm-clerical,Husband,50
675,38,159179,10,Married-civ-spouse,Exec-managerial,Husband,50
676,50,168212,14,Married-civ-spouse,Craft-repair,Husband,45
677,46,155659,7,Married-civ-spouse,Craft-repair,Husband,40
678,41,186909,14,Married-civ-spouse,Sales,Wife,35
679,56,193453,13,Married-civ-spouse,Prof-specialty,Husband,65
680,39,284166,13,Married-civ-spouse,Prof-specialty,Husband,50
681,46,353012,16,Married-civ-spouse,Prof-specialty,Husband,50
682,48,273402,4,Married-civ-spouse,Transport-moving,Husband,40
683,35,161637,16,Married-civ-spouse,Prof-specialty,Husband,40
684,56,189975,10,Married-civ-spouse,Craft-repair,Husband,60
685,49,213140,9,Married-civ-spouse,Exec-managerial,Husband,60
686,61,186451,15,Married-civ-spouse,Prof-specialty,Husband,40
687,43,113324,9,Married-civ-spouse,Craft-repair,Husband,40
688,37,193855,9,Married-civ-spouse,Craft-repair,Husband,50
689,43,196545,13,Married-civ-spouse,Machine-op-inspct,Husband,40
690,41,37869,9,Married-civ-spouse,Sales,Husband,40
691,61,202106,9,Married-civ-spouse,Prof-specialty,Husband,40
692,30,167309,13,Married-civ-spouse,Adm-clerical,Husband,40
693,58,100313,10,Married-civ-spouse,Protective-serv,Husband,40
694,40,146908,9,Married-civ-spouse,Prof-specialty,Husband,40
695,44,193524,14,Married-civ-spouse,Exec-managerial,Husband,40
696,40,153238,13,Married-civ-spouse,Exec-managerial,Husband,32
697,58,225394,9,Married-civ-spouse,Craft-repair,Husband,40
698,48,353012,9,Married-civ-spouse,Craft-repair,Husband,40
699,49,165953,9,Married-civ-spouse,Machine-op-inspct,Husband,40
700,50,134766,13,Married-civ-spouse,Exec-managerial,Husband,50
701,43,125461,13,Married-civ-spouse,Sales,Husband,55
702,53,48343,9,Married-civ-spouse,Transport-moving,Husband,40
703,42,146659,16,Married-civ-spouse,Prof-specialty,Husband,50
704,56,208809,9,Married-civ-spouse,Sales,Husband,40
705,44,35910,13,Married-civ-spouse,Exec-managerial,Husband,56
706,29,46442,13,Married-civ-spouse,Prof-specialty,Wife,50
707,35,139364,9,Married-civ-spouse,Sales,Husband,40
708,44,277647,9,Married-civ-spouse,Sales,Husband,40
709,34,190228,13,Married-civ-spouse,Protective-serv,Husband,48
710,42,198341,14,Married-civ-spouse,Prof-specialty,Husband,55
711,43,110970,13,Married-civ-spouse,Prof-specialty,Husband,40
712,57,64960,11,Married-civ-spouse,Prof-specialty,Husband,45
713,50,204577,13,Married-civ-spouse,Prof-specialty,Husband,60
714,45,47314,10,Married-civ-spouse,Craft-repair,Husband,40
715,32,108116,13,Married-civ-spouse,Exec-managerial,Husband,60
716,33,59083,13,Married-civ-spouse,Adm-clerical,Husband,45
717,43,101534,10,Married-civ-spouse,Exec-managerial,Husband,15
718,32,156464,9,Married-civ-spouse,Sales,Husband,50
719,36,531055,9,Married-civ-spouse,Craft-repair,Husband,48
720,50,371305,9,Married-civ-spouse,Sales,Husband,60
721,27,141545,9,Married-civ-spouse,Transport-moving,Husband,45
722,60,162347,15,Married-civ-spouse,Exec-managerial,Husband,40
723,53,110977,14,Married-civ-spouse,Exec-managerial,Husband,50
724,61,379885,16,Married-civ-spouse,Prof-specialty,Husband,40
725,32,194740,13,Married-civ-spouse,Sales,Husband,40
726,52,230767,13,Married-civ-spouse,Exec-managerial,Husband,60
727,37,298539,9,Married-civ-spouse,Exec-managerial,Husband,55
728,33,51471,9,Married-civ-spouse,Tech-support,Wife,40
729,57,413373,16,Married-civ-spouse,Sales,Husband,40
730,43,266324,9,Married-civ-spouse,Craft-repair,Husband,99
731,50,102615,9,Married-civ-spouse,Exec-managerial,Husband,40
732,43,254146,10,Married-civ-spouse,Craft-repair,Husband,40
733,45,265097,9,Married-civ-spouse,Other-service,Husband,40
734,37,162834,9,Married-civ-spouse,Sales,Husband,45
735,31,183801,14,Married-civ-spouse,Prof-specialty,Husband,43
736,33,191335,12,Married-civ-spouse,Craft-repair,Husband,50
737,56,335605,9,Married-civ-spouse,Other-service,Husband,50
738,43,187728,10,Married-civ-spouse,Prof-specialty,Wife,50
739,28,123147,10,Married-civ-spouse,Prof-specialty,Wife,40
740,52,25826,6,Married-civ-spouse,Craft-repair,Husband,47
741,38,189623,13,Married-civ-spouse,Prof-specialty,Husband,40
742,40,289403,4,Married-civ-spouse,Craft-repair,Husband,40
743,57,173796,9,Married-civ-spouse,Transport-moving,Husband,40
744,41,122381,10,Married-civ-spouse,Craft-repair,Husband,50
745,37,171150,9,Married-civ-spouse,Exec-managerial,Husband,50
746,42,213821,9,Married-civ-spouse,Craft-repair,Husband,40
747,44,146659,14,Married-civ-spouse,Prof-specialty,Husband,35
748,39,77146,13,Married-civ-spouse,Exec-managerial,Husband,50
749,53,173093,10,Married-civ-spouse,Exec-managerial,Wife,40
750,51,191659,10,Married-civ-spouse,Exec-managerial,Husband,65
751,38,278924,13,Married-civ-spouse,Exec-managerial,Husband,50
752,43,96102,10,Married-civ-spouse,Protective-serv,Husband,40
753,33,117963,12,Married-civ-spouse,Exec-managerial,Husband,60
